MaskID,long,lat,imageLat,imageLong,imageYear,imageMonth,panoid,dist,ht_ndx_c
6931,-80.0108,37.28865333,37.28867578,-80.01081893,2019,6,PXKh4hjODwOdTJh7ISCqzg,3.006428265,32.39289995
6931,-80.0108,37.28865333,37.28864092,-80.01080144,2018,5,E1ytFtfNb31VxARpcO5vSg,1.385395494,32.39289995
6931,-80.0108,37.28865333,37.28864087,-80.01081893,2016,7,ShngIrK_kn8x55dHT9_tpw,2.173522908,32.39289995
6932,-80.011065,37.28868,37.2886979,-80.01105858,2019,6,Lfp4gVYPsWuttCwt7FikJA,2.07039328,32.39289995
6932,-80.011065,37.28868,37.28869509,-80.01102641,2018,5,#NAME?,3.803871458,32.39289995
6932,-80.011065,37.28868,37.28866151,-80.01102104,2016,7,8gWLNs8zmD7RV-6Yd5KcHA,4.399346042,32.39289995
6933,-80.01120167,37.28869833,37.28870962,-80.01117852,2019,6,f71Jgmc9JvrkW9hdhWCABg,2.401942072,32.39289995
6933,-80.01120167,37.28869833,37.28870648,-80.01115105,2018,5,NGic-8bokvnmBfbKI9k3Uw,4.568631711,32.39289995
6933,-80.01120167,37.28869833,37.28867458,-80.01115413,2016,7,NU5sKJGvvREfkOGsnze-JA,4.966356305,32.39289995
6934,-80.01134333,37.288715,37.28871897,-80.01127629,2018,5,E5ANpWkyAr3PUQYoOYJEYQ,5.947027783,32.54567116
6934,-80.01134333,37.288715,37.2886879,-80.01128721,2016,7,I7ZfSY39PZ00cFlBSFKNAQ,5.807553837,32.54567116
6935,-80.01148333,37.28873,37.28874366,-80.01152711,2019,6,Xt40vPEfAInN8cOGWQLVNw,4.159995047,32.54567116
6935,-80.01148333,37.28873,37.28871397,-80.01150766,2018,5,g0o4MDlCoC7R_2li5phhfA,2.794648796,32.54567116
6935,-80.01148333,37.28873,37.28870805,-80.0114894,2016,7,vKQcDQ3qAsqUzqGTd7YEKA,2.49876065,32.54567116
6937,-80.01176333,37.28875667,37.28876552,-80.01175898,2019,6,-4wcZXPJom28GwTKUpFLIw,1.056853334,32.65424344
6937,-80.01176333,37.28875667,37.28877059,-80.01179302,2018,5,6HBY9QuCgtlTRUXPPvrpcA,3.04925002,32.65424344
6937,-80.01176333,37.28875667,37.28873449,-80.01176086,2016,7,L-NKe9pCBnwz6IlsqNp0QQ,2.475852672,32.65424344
6938,-80.011905,37.28877167,37.28877553,-80.01187492,2019,6,ttjM3bDG8EgoWIRetwTohw,2.69516133,32.2486007
6938,-80.011905,37.28877167,37.28878235,-80.01191911,2018,5,Eg_xf_9j5aw2IXRTI0jZ6g,1.723041186,32.2486007
6938,-80.011905,37.28877167,37.28874669,-80.01189506,2016,7,6im1MMEkyL59itC9XMSRug,2.913598016,32.2486007
6939,-80.01204833,37.28878667,37.28878599,-80.01199052,2019,6,66bAJFAMwjcBOpPv34GBsQ,5.114847968,32.2486007
6939,-80.01204833,37.28878667,37.28875766,-80.01199001,2018,5,gQ1Ac80PyamoF7k-jfoIbQ,6.084995241,32.2486007
6939,-80.01204833,37.28878667,37.28875306,-80.01196151,2016,7,KhayVhJMRv180x8H5k5tAQ,8.541380276,32.2486007
6940,-80.01219333,37.2888,37.28880754,-80.01222069,2019,6,WCDHwXzK4SQcTL46cXzFSw,2.561491814,32.01436292
6940,-80.01219333,37.2888,37.28878054,-80.01223673,2018,5,D4b7ERS2DP1aIQyjmPbj4g,4.406873436,32.01436292
6940,-80.01219333,37.2888,37.28877718,-80.01222572,2016,7,1H7fHOdBy8gmaP8oYeKfOg,3.827337832,32.01436292
6941,-80.01233833,37.288815,37.28881815,-80.0123333,2019,6,DXRCR5sKV3R5Tj3ZnHSj4w,0.566575864,32.01436292
6941,-80.01233833,37.288815,37.28878638,-80.01229883,2018,5,1Q9_ZctEoD0_BWTtR2Tryw,4.726276941,32.01436292
6941,-80.01233833,37.288815,37.28878991,-80.01235761,2016,7,OBHBP19F5J2WrzbpS4uEuQ,3.269731911,32.01436292
6942,-80.01248,37.28882667,37.28882896,-80.01244634,2019,6,fI4h4Zv7haKEHtAQA5Nt9A,2.989044173,31.80272775
6942,-80.01248,37.28882667,37.28882625,-80.01240206,2018,5,DFmQsw1RenaDcvbqn1tbmw,6.895272497,31.80272775
6942,-80.01248,37.28882667,37.28879616,-80.01242364,2016,7,epSAVGVA93AjzIyglOf6sg,6.030199587,31.80272775
6943,-80.01262,37.28883667,37.28884976,-80.01267045,2019,6,mceQgJ1TLZnxrF3YJNsyYA,4.69409351,31.80272775
6943,-80.01262,37.28883667,37.28881932,-80.01264212,2018,5,ylcWkth_vO4XyzsscmI1Wg,2.748508433,31.80272775
6943,-80.01262,37.28883667,37.28881896,-80.01269032,2016,7,51izNnVevTO-eF2_Iy8bMA,6.525372394,31.80272775
6944,-80.01275667,37.28884667,37.28885964,-80.01278587,2019,6,zN_ZJXo5npa5W8s0ttlv3w,2.958456667,31.71453196
6944,-80.01275667,37.28884667,37.28886155,-80.01276838,2018,5,xy0wn5P4wcF5IRsWnUZ8TA,1.951954743,31.71453196
6944,-80.01275667,37.28884667,37.2888241,-80.01275755,2016,7,LDbtmD5oHfny_9H_7bqWAQ,2.510620652,31.71453196
6945,-80.012885,37.28886,37.28886911,-80.01289558,2019,6,IHcFSEjTxk63seXKWwAXMQ,1.379265691,31.71453196
6945,-80.012885,37.28886,37.28883923,-80.01286726,2018,5,2GWfYEDOqkZW9FybzLqg0g,2.792225981,31.71453196
6945,-80.012885,37.28886,37.28883507,-80.01289251,2016,7,OndD-pZUl-EeKeHz_PNx8Q,2.850289202,31.71453196
6946,-80.01301333,37.28887667,37.28888033,-80.01300392,2019,6,aoyHyvhHd2dVWX4v19JsIg,0.926171159,31.52400856
6946,-80.01301333,37.28887667,37.288851,-80.01298498,2018,5,aoQEhZd_ELlcMyWFBGSVzg,3.799182649,31.52400856
6946,-80.01301333,37.28887667,37.28885,-80.01302747,2016,7,BeFGRz9IPVfTwj7xklJBEA,3.218340031,31.52400856
6947,-80.01314,37.28889333,37.2888917,-80.01311218,2019,6,iCL98Qi8u-sW2AwSAG3LgQ,2.46760379,31.52400856
6947,-80.01314,37.28889333,37.28888979,-80.01308685,2018,5,LQUEPHeuxeXBsmeWsKiX-A,4.718831038,31.52400856
6947,-80.01314,37.28889333,37.28885768,-80.01309503,2016,7,FDsQdOHjeBPzdi6lAujNhA,5.616112295,31.52400856
6948,-80.01326667,37.28890667,37.28890616,-80.01325781,2019,6,JFdH04hBENfrpTRzWvdxDQ,0.786197324,31.55748858
6948,-80.01326667,37.28890667,37.28890156,-80.01321797,2018,5,AKk97zxmTNrHQ4UH-Y238Q,4.345818569,31.55748858
6948,-80.01326667,37.28890667,37.28887374,-80.01323008,2016,7,C_KDZJyEQ5AliGuxr28DsA,4.88688936,31.55748858
6949,-80.01339667,37.28891833,37.28891581,-80.01336009,2019,6,yFXTmgBfQLwcIUWF2JLx3A,3.247948326,31.55748858
6949,-80.01339667,37.28891833,37.2889143,-80.01335088,2018,5,2QpXL9nPQw82F_qey8abwg,4.075615491,31.55748858
6949,-80.01339667,37.28891833,37.28888956,-80.01336598,2016,7,TM1DStRO2XXiR_E02sX8Sg,4.195810303,31.55748858
6950,-80.013525,37.28893333,37.28892856,-80.01349411,2019,6,9aCUKxFeK4zSDKm1WyJWBg,2.783379735,31.7270577
6950,-80.013525,37.28893333,37.28890498,-80.01353813,2018,5,VLtEzP4Z7ExAQ1QxFNHkUg,3.359621389,31.7270577
6950,-80.013525,37.28893333,37.28890461,-80.01350333,2016,7,mkBa4Wv2gSvY7UVLY6jTmw,3.724606968,31.7270577
6951,-80.01366,37.28894833,37.28894136,-80.01361542,2019,6,jZvBuiwf7CgSyW_GPG4-YQ,4.018874325,31.7270577
6951,-80.01366,37.28894833,37.28894233,-80.01362404,2018,5,bLAtPcx9HWEimuBuNz-SkQ,3.250317985,31.7270577
6951,-80.01366,37.28894833,37.28891787,-80.01364051,2016,7,ujon7MtPVOGoOnqQDufoUQ,3.800685592,31.7270577
6952,-80.0138,37.28896167,37.28896407,-80.01385446,2019,6,GVUZUponhd5RI5_vQ6D_lA,4.825339737,31.88826709
6952,-80.0138,37.28896167,37.28896952,-80.0138949,2018,5,1dcWqAOWQEmja2ruAZNSzw,8.440478679,31.88826709
6952,-80.0138,37.28896167,37.28893661,-80.0138432,2016,7,yFqi3z8SzX8IfksS10CjGw,4.729827088,31.88826709
6953,-80.01394,37.288975,37.28897521,-80.01397338,2019,6,qv2lS9lnCEJ53q4yo7KkHg,2.953287197,31.88826709
6953,-80.01394,37.288975,37.28897543,-80.01396161,2018,5,1uMNs0RTMlTip27h0QZmww,1.912303342,31.88826709
6953,-80.01394,37.288975,37.28894819,-80.01397492,2016,7,nB5D8_RvrFOaP3vDNajMQg,4.292803751,31.88826709
6954,-80.01408167,37.28898667,37.28898728,-80.01409085,2019,6,wTpKStzOXcXlgJ2t0-Fu9w,0.815237818,31.70993811
6954,-80.01408167,37.28898667,37.28898817,-80.01409469,2018,5,z9RnKhryqKKXX7r2EniUVA,1.164079611,31.70993811
6954,-80.01408167,37.28898667,37.28895919,-80.01410356,2016,7,h9MwORpkNYTOI9Az_tU6iQ,3.617749787,31.70993811
6955,-80.01422333,37.28899667,37.28899932,-80.01420798,2019,6,QZ6tZWAwo8zMZxi1BUJINw,1.389466126,31.70993811
6955,-80.01422333,37.28899667,37.28900015,-80.0142282,2018,5,DkYmh5u2NBZQLGkXS5qy7w,0.579242898,31.70993811
6955,-80.01422333,37.28899667,37.28896425,-80.01416797,2016,7,XbOX9fEnlATCQR7HVDR0OA,6.080842942,31.70993811
6956,-80.014365,37.28901,37.28901063,-80.014324,2019,6,wexy53U4mJZA92wMJLHceg,3.627551022,31.80093478
6956,-80.014365,37.28901,37.28898104,-80.01434866,2018,5,HytTv6tdT82crHaWvmfgSQ,3.529811655,31.80093478
6956,-80.014365,37.28901,37.28898108,-80.01436145,2016,7,41IrJXeax6ufr66tnQbVoA,3.231444759,31.80093478
6957,-80.014505,37.28902667,37.28903332,-80.01455425,2019,6,cB9o8Y2AU9i42V_xxZUWFg,4.419204561,31.80093478
6957,-80.014505,37.28902667,37.28899965,-80.01452695,2018,5,oAiQ7TdVSSffteQFFj2Ncg,3.577794209,31.80093478
6957,-80.014505,37.28902667,37.28899854,-80.01456338,2016,7,KxpvUU-OFcVJiau6SL8CZQ,6.03810906,31.80093478
6958,-80.01465,37.28903333,37.28904439,-80.01467326,2019,6,Zjm4vJgOIY9SzGnuLKNcPg,2.396624643,31.80093478
6958,-80.01465,37.28903333,37.28903662,-80.014637,2018,5,pFwPjui3hWpGmSO-LOMMhA,1.206914299,31.80093478
6958,-80.01465,37.28903333,37.28901253,-80.01470542,2016,7,Z82rfXqcAB2tMSgtKI-9Vw,5.420747799,31.80093478
6959,-80.01479333,37.28904167,37.28905571,-80.01478859,2019,6,wnhC6kac-jkPYztba1U7Xw,1.616264549,31.80093478
6959,-80.01479333,37.28904167,37.28902251,-80.01476309,2018,5,3bHXRp1gM83YBF6Kwpgc-w,3.419961392,31.80093478
6959,-80.01479333,37.28904167,37.28901974,-80.01477895,2016,7,SEHW7JHmHUp6U9gwuUGz0A,2.750389134,31.80093478
6960,-80.014935,37.28904833,37.28906714,-80.01490427,2019,6,ggugmuSVfyDlUN_bLyax9g,3.430044375,31.57428281
6960,-80.014935,37.28904833,37.28903313,-80.01488158,2018,5,eHEERjCMqgoYXXMsDJKt4g,5.018900315,31.57428281
6960,-80.014935,37.28904833,37.28903445,-80.01493046,2016,7,wApDZu1PUAAXp4UWEswHQA,1.594314919,31.57428281
6961,-80.01508167,37.28905833,37.28907832,-80.01502174,2019,6,ReIlKxA_VC_INNxlRMfA4A,5.748885966,31.57428281
6961,-80.01508167,37.28905833,37.28907199,-80.01498813,2018,5,cRMVUsZTef65OTeJUZSemw,8.413501493,31.57428281
6961,-80.01508167,37.28905833,37.28904219,-80.01500835,2016,7,#NAME?,6.73011875,31.57428281
6962,-80.01522833,37.28906833,37.28910151,-80.01525591,2019,6,wz4jqK5t-KGbDeiBpikcIQ,4.422875656,31.40170195
6962,-80.01522833,37.28906833,37.28906397,-80.01524115,2018,5,nJMmttmZFIFQ7yNituciKg,1.233575533,31.40170195
6962,-80.01522833,37.28906833,37.2890635,-80.01524422,2016,7,JCfq2Q-zWBHnxkdecufDxw,1.504954872,31.40170195
6963,-80.01537333,37.28908,37.28911241,-80.01537295,2019,6,ccFbPwk40_wnklH_FhTxMw,3.603672738,31.40170195
6963,-80.01537333,37.28908,37.28907437,-80.01535512,2018,5,RzX7-rSIh08YGJW8geEiUw,1.728053112,31.40170195
6963,-80.01537333,37.28908,37.28907135,-80.0153233,2016,7,NtLTmh1ZDZtKIDTcjk5q8Q,4.528998837,31.40170195
6964,-80.01593167,37.28914833,37.28916459,-80.01589461,2019,6,MDJNeUJttFcAL8qIaU3bkQ,3.744176936,31.70993811
6964,-80.01593167,37.28914833,37.28915075,-80.0159353,2018,5,Ys34KvuW2KtzCkcqgzXHbw,0.41900916,31.70993811
6964,-80.01593167,37.28914833,37.28913463,-80.01587772,2016,7,aG4uJlx0d8ewuHLabLuodg,5.010049847,31.70993811
6965,-80.01606833,37.28916833,37.2891657,-80.01601452,2020,10,AF1QipOI8lRKOzvIdzHwPJTm8nPdA7xrk95YMaX_LeS4,4.769030841,31.70993811
6965,-80.01606833,37.28916833,37.28917827,-80.01600815,2019,6,cbtAOoyq3S5gDlC25uOe6w,5.437055236,31.70993811
6965,-80.01606833,37.28916833,37.28914717,-80.01602743,2018,5,OrzxX3FGni5s7T-Oae2mZA,4.31560274,31.70993811
6965,-80.01606833,37.28916833,37.28915317,-80.01603426,2016,7,eVQVU3CbzuG2hUNWgLgOnw,3.453823408,31.70993811
6966,-80.016205,37.28918167,37.28921754,-80.01623653,2020,10,AF1QipMrB0JgJ0AKRYMMbqyc6y4ICzS83e9WPFjp00E6,4.867661682,31.80093478
6966,-80.016205,37.28918167,37.2892087,-80.01624496,2019,6,YD2mtYTCjDmSLh61plByWQ,4.640561959,31.80093478
6966,-80.016205,37.28918167,37.28920939,-80.01621306,2018,5,wLPApZvDUTG2F8L8B1-Tdg,3.163620454,31.80093478
6966,-80.016205,37.28918167,37.28918265,-80.01626459,2016,7,zO7N7iAydW6C_xDNmJZcrg,5.272361263,31.80093478
6967,-80.01633833,37.28919667,37.2892347,-80.0163614,2020,10,AF1QipMAI5P8xtdPrsODa4lm1KNILytqVPARY_4lafii,4.69488499,31.80093478
6967,-80.01633833,37.28919667,37.28922367,-80.01636132,2019,6,EbkFkTkRnEQPSOJRkm7EYw,3.626077558,31.80093478
6967,-80.01633833,37.28919667,37.28922819,-80.01634895,2018,5,dSsPvMX0Q1xXMOva0TUrhw,3.628915919,31.80093478
6967,-80.01633833,37.28919667,37.28919381,-80.01633991,2016,7,anBDv62FcKl0VvfzS-rsyg,0.347554728,31.80093478
6968,-80.01670333,37.28924,37.28928342,-80.01669246,2020,10,AF1QipOjHJvstMml30rO5j2Fby-zvPilliFs5XOdg65W,4.923127092,32.28841469
6968,-80.01670333,37.28924,37.28927596,-80.01670238,2019,6,zXBymIJkuXBkwpfrSII-1Q,3.999077199,32.28841469
6968,-80.01670333,37.28924,37.28927877,-80.016686,2018,5,h7wTuzslx8SZfGv2cOuO1Q,4.575398997,32.28841469
6968,-80.01670333,37.28924,37.2892542,-80.01672499,2016,7,OpARQuaKsthKqw0ZLzjYWA,2.482437066,32.28841469
6969,-80.01681,37.28925333,37.28930116,-80.0168036,2020,10,AF1QipO-KqfL9_FNgWvgCoAnPGrmUaUu6e9SAlKvMTJf,5.348915024,32.28841469
6969,-80.01681,37.28925333,37.28929242,-80.01681353,2019,6,krAG5ZMmcNQCZWiLQLv-5g,4.357577469,32.28841469
6969,-80.01681,37.28925333,37.2892618,-80.01681746,2018,5,9DwrV0VKv8z9m9UII54pdA,1.150003953,32.28841469
6969,-80.01681,37.28925333,37.28926607,-80.0168021,2016,7,R26tQFn2nKnbuVpTQRjmmA,1.57994714,32.28841469
6971,-80.01696333,37.28928,37.28933888,-80.01696289,2020,10,AF1QipMWU49ape_gwqLiz9hNuECDjAx3WWIUEbqQh6mv,6.54684218,32.80353482
6971,-80.01696333,37.28928,37.28933009,-80.01696521,2019,6,k4n69FjD6ebtc3-18wVVrg,5.572703946,32.80353482
6971,-80.01696333,37.28928,37.28928883,-80.01695506,2018,5,cUtnk31IehaUQcQFX8VC4Q,1.224534706,32.80353482
6971,-80.01696333,37.28928,37.28932269,-80.01698082,2016,7,NKfXAOSQ1IkjYbBqmC5z9g,4.992840299,32.80353482
6972,-80.01700833,37.28930667,37.28933196,-80.01702433,2018,5,Zc0KLWtwc560ChFNOWcnhg,3.147899721,32.62769063
6972,-80.01700833,37.28930667,37.28929969,-80.01703072,2016,7,owvdANKLBkmYR89oRUQ_-g,2.127510463,32.62769063
6974,-80.01703,37.28938333,37.28943893,-80.01703657,2020,10,AF1QipPv1vuGI6S4Lzf7JZ1eXYTiv6efNwmWMLLKRLu7,6.209967977,32.36298604
6974,-80.01703,37.28938333,37.28943944,-80.01704531,2019,6,Gwyomj_FEfbkqGWMxGa4Qw,6.384003494,32.36298604
6976,-80.017,37.28948667,37.28947561,-80.01703044,2020,10,AF1QipPu3b9twRTHCO4HP51J06K6j5ZyAY6U2pDQrJlN,2.960723741,32.21413219
6976,-80.017,37.28948667,37.28946817,-80.01698688,2019,6,uNtTy_i1jeh33V6QA-_wxA,2.361659927,32.21413219
6977,-80.01698667,37.289545,37.28956245,-80.01701718,2020,10,AF1QipOacwoWqrEkvBUK7qphwFEF_H0u96un1qLJI2s8,3.324065138,32.21413219
6977,-80.01698667,37.289545,37.28956546,-80.01697246,2019,6,zcvk1dPSdDiSA7lZxir5zQ,2.598954318,32.21413219
6979,-80.016965,37.28966833,37.28966536,-80.0170049,2020,10,AF1QipNrtlnkIwKme7KXgW26-v3fOSgB4YhYuSFBmscX,3.54485461,31.74421345
6979,-80.016965,37.28966833,37.28965859,-80.01695864,2019,6,Wv3Ff3J9oHboDR-6KhwwYQ,1.220809138,31.74421345
6980,-80.01695333,37.28973333,37.2897523,-80.01699481,2020,10,AF1QipOieAySYTV68ukbkiOpF92FRg8TrLgfvkX77rTP,4.232850172,31.73605049
6980,-80.01695333,37.28973333,37.28975008,-80.01694653,2019,6,v1B96Uy7aiZ-o8AhMr79lQ,1.957757438,31.73605049
6981,-80.016945,37.28979833,37.28984532,-80.01698296,2020,10,AF1QipMLoU1nl2nsIDN1jlbSKbYSag7KvlNJ24qm8MxN,6.211589093,31.73605049
6981,-80.016945,37.28979833,37.28983989,-80.01693356,2019,6,bVqOzjURSqSNpEpjOQGtlw,4.731020403,31.73605049
6983,-80.01692667,37.28992667,37.28993869,-80.01697062,2020,10,AF1QipMsntLEfJ7axipV630EFs0hWRr4IRhCk0_i9Nu4,4.111284427,31.51712594
6985,-80.016905,37.29005667,37.29007479,-80.01695349,2020,10,AF1QipOjP4XHxKSFZq9uLluF-K7MIjFSF8OxcsEAJzdP,4.739331406,31.52338812
6985,-80.016905,37.29005667,37.29007212,-80.0169049,2019,6,Q8sOICFZmGYttZ1s6e977g,1.718528835,31.52338812
6986,-80.01689667,37.29012167,37.29015909,-80.01694294,2020,10,AF1QipNFRv8yyN_X9Y5pr-yc3-3KG0zAnkoQIOCnq8tK,5.836530164,31.42477787
6986,-80.01689667,37.29012167,37.29016099,-80.01689602,2019,6,eHEaLGf7G3KLQNqT8UKftQ,4.372260765,31.42477787
6988,-80.01688167,37.29025833,37.29024772,-80.01693262,2020,10,AF1QipOhUWDHbnMJrqSDyREFaoce3C2_K1_GfbExKEzY,4.658964491,31.37593294
6988,-80.01688167,37.29025833,37.29024957,-80.01688579,2019,6,kcBzclmeMXtXpijeOB8ljQ,1.039724086,31.37593294
6989,-80.016875,37.290325,37.29033872,-80.01692324,2020,10,AF1QipMv5z0t_8o-Fu6WK8GEYKKWC08_OF3Xu9fXTPuZ,4.532263294,31.37593294
6989,-80.016875,37.290325,37.29033443,-80.0168764,2019,6,tbEbA6gq1bzjCVq93qm03w,1.056068185,31.37593294
6990,-80.01686833,37.290385,37.29043017,-80.01691484,2020,10,AF1QipPdccBaEIcXmUgM0riVxuVmF_4yQ08yi4vlxC9n,6.493002454,31.42477787
6990,-80.01686833,37.290385,37.29042097,-80.01686873,2019,6,MbjtOWkEOawuCebD0VBRAQ,3.999918993,31.42477787
6992,-80.016855,37.29050167,37.29049829,-80.0169096,2020,10,AF1QipOsZs8IbIVAPq8BPHjrqWdxdk5xfEpUAIS6q2jd,4.844797236,31.35971948
6992,-80.016855,37.29050167,37.29050393,-80.01686642,2019,6,8yJsOS2Kub2DgxM9p8RHMQ,1.041215401,31.35971948
6994,-80.01683333,37.29063,37.29065709,-80.01689512,2020,10,AF1QipM6ZAfvyMxKCDGVCwSXAW2j0IW4f4UOjYmR9rO0,6.241469698,31.18782984
6995,-80.01682167,37.290705,37.29074986,-80.01688551,2020,10,AF1QipMkjSn3mIjeK2OH1aWX1yBi5BMzFu_6xgdX47Dt,7.535070688,31.18782984
6996,-80.01680333,37.29087167,37.29082269,-80.01687851,2020,10,AF1QipOU1AX5A0Vn3JDBWZPpI_GtyU9ad81GGc77egEZ,8.59605678,31.01808664
6997,-80.01679,37.29096667,37.29092512,-80.01686883,2020,10,AF1QipOg7QI8O7tKICcXg4t2s-wxjCKm24Za2ybx67aP,8.364958641,31.01808664
6998,-80.01678667,37.29106,37.29100665,-80.01686006,2020,10,AF1QipNQoj_tKae-5HmodGKwGEMPEcEE4a2UQ6RfvxFx,8.794199659,31.21976498
6999,-80.01677333,37.29114833,37.29111822,-80.0168489,2020,10,AF1QipNXwEy96R9oLYsDnLCvVeQ892Z_Z2CHUBrsb9Q3,7.476962899,31.21976498
7000,-80.01676167,37.29130333,37.29131114,-80.0168276,2020,10,AF1QipMNAGVnHeMToCCSPH0D8jrJENUoSGaWxJ_frvKw,5.896816657,31.18838531
7001,-80.01676,37.29137667,37.29141865,-80.01681649,2020,10,AF1QipO0Ln9dM8d3lb64eH5WLWz2GXIEOjQlAjpiUwGS,6.838376356,31.0158851
7003,-80.01675167,37.29152667,37.29149724,-80.01680902,2020,10,AF1QipOIjdv4tc284m_r59ntLHaZEIHN0MmGO5jkx0H4,6.036894262,30.87514721
7004,-80.01674167,37.2916,37.29159892,-80.01679875,2020,10,AF1QipNZ0RZzy_tbSCUkfp1ROZT0dbyHSYc4cK8UCNjZ,5.050811585,30.87514721
7005,-80.01672833,37.29168,37.291699,-80.01679066,2020,10,AF1QipP3JxXEfVltg12PEQSxnA0D0tR_4uLFY5NN__nj,5.904324825,31.03996055
7006,-80.01672,37.291755,37.29177279,-80.01678422,2020,10,AF1QipPtdj7tc7_EEyK7WOhHNakSxyEX_01YUOGnMmvF,6.015415915,31.03996055
7008,-80.01670667,37.29189333,37.29186843,-80.01677548,2020,10,AF1QipNRnaNoZ7ymcKFpsl-pl9LhdwsTwciPTrXSxtYA,6.687232728,30.86034387
7009,-80.0167,37.291955,37.29198234,-80.01676519,2020,10,AF1QipP66CuScC1Iay27RatKz24VTk1fUbW35jnu71dl,6.518551841,30.64887112
7011,-80.01668833,37.29207167,37.29208981,-80.01675442,2020,10,AF1QipO5xq3jJec9VnGjP-Bjh6D9xbEws6V_e4ggs153,6.18498928,30.63462933
7012,-80.016685,37.29212833,37.29217002,-80.01674595,2020,10,AF1QipOujhOxpt6HnXxXvRv0kWuEpAF9aWaupSBZ-3m3,7.110703013,30.63462933
7013,-80.01668,37.29218833,37.29220833,-80.01674238,2020,10,AF1QipME0wUFU8Eo6JQesPFl0wo6xLxgTABivGQc6Wt4,5.950086983,30.60623248
7014,-80.01667333,37.29225,37.29232456,-80.01670741,2020,10,kI5OgBfW-WZN3vXY-HvSPA,8.8221072,30.60623248
7015,-80.016665,37.29231667,37.29231834,-80.01673246,2020,10,AF1QipP_3OqztTQQJ2XOoAE9zUXKM1htOgKttmsd53N4,5.9707453,30.62041645
7016,-80.01666167,37.29239,37.29244391,-80.01672156,2020,10,AF1QipNGnbJdlV9nRNjeqye7m8W42DVnuXlHHisxY8Vd,8.000009525,30.62041645
7018,-80.016645,37.29255167,37.29255758,-80.01670994,2020,10,AF1QipMYcZp3KIWL02XfKYjxRfz4DFihTg1memXIphFd,5.781730539,30.63462933
7019,-80.01663333,37.29264167,37.29265992,-80.01670078,2020,10,AF1QipNI11qyPK6qPad45beBICJK8tz5Hc6YLxrt-yVQ,6.302539234,30.60929336
7020,-80.016625,37.29273167,37.29274688,-80.01669366,2020,10,AF1QipPTWya_J_UM1m26Vq2lFwxsJO8Feq9Mjw6BJSc5,6.304581209,30.60929336
7155,-80.01079167,37.29748333,37.29754174,-80.01080213,2019,6,EAvs8f4WXzK2C_zOk3fD0g,6.560355748,30.46853009
7155,-80.01079167,37.29748333,37.29753796,-80.01081561,2018,5,mGGWN8KAN-D5AJpX4z7D-A,6.432489037,30.46853009
7155,-80.01079167,37.29748333,37.29757114,-80.01081817,2017,6,KbKrZk7BbGigRclBiVPDLw,10.04114431,30.46853009
7155,-80.01079167,37.29748333,37.29752887,-80.01076476,2016,7,5ibJgXMhqgA8QSIbtOavpw,5.595453089,30.46853009
7155,-80.01079167,37.29748333,37.29754347,-80.0108435,2016,11,wLB6O3pPSW9gLKo3h81YAA,8.108549954,30.46853009
7155,-80.01079167,37.29748333,37.29754831,-80.01082149,2015,8,cH3ShM7URm9GMTiIpx0-0w,7.692188047,30.46853009
7155,-80.01079167,37.29748333,37.2975404,-80.01080068,2015,11,VYxQzAgTzXIVlRDuPFS6lg,6.396173203,30.46853009
7156,-80.01074833,37.297505,37.29751624,-80.01069207,2019,6,9iap6Oj8IoQmkO2nBsNq6A,5.130553188,30.375244
7156,-80.01074833,37.297505,37.29751901,-80.01071332,2018,5,cySfyI2fX24ydkz227YPOA,3.466749613,30.375244
7156,-80.01074833,37.297505,37.29754204,-80.01068005,2017,6,X8BGusbXmhTs_kNJTAD4gg,7.310690088,30.375244
7156,-80.01074833,37.297505,37.2975139,-80.01069788,2016,7,Go1uY6UE1wIRaoLjGHDmsQ,4.571373668,30.375244
7156,-80.01074833,37.297505,37.2975196,-80.01073268,2016,11,1ICtsbybuCnTZBjiVGd59g,2.133589106,30.375244
7156,-80.01074833,37.297505,37.29751942,-80.01069148,2015,8,bgaarkvwc7ElC-imABXNjw,5.278267523,30.375244
7156,-80.01074833,37.297505,37.29751168,-80.01067459,2015,11,pyPIhvXw2jZ4BG2Jrgm8Rw,6.565271985,30.375244
7159,-80.010595,37.297495,37.29749372,-80.010581,2019,6,hSzyWS8hUePsg2AkJrPZwg,1.24677975,30.47845655
7159,-80.010595,37.297495,37.2974822,-80.01055762,2018,5,rshAxwFojZPkucTIXG8Vfg,3.599751511,30.47845655
7159,-80.010595,37.297495,37.29752782,-80.01061154,2017,6,6nJ2h5vzBFR30EQjj__edQ,3.931763615,30.47845655
7159,-80.010595,37.297495,37.29752763,-80.01061495,2016,6,37DzAPFUwzxwOODmbfsW0Q,4.0342641,30.47845655
7159,-80.010595,37.297495,37.29749623,-80.01062203,2016,11,6Xo39Qh01eRrqavzOREYzw,2.39513454,30.47845655
7159,-80.010595,37.297495,37.29749177,-80.01056189,2015,8,xraitR6t4KOZ2lua4EeuJA,2.950898365,30.47845655
7159,-80.010595,37.297495,37.29749785,-80.01061162,2015,11,0pF_56NBp3h2UiyqDx57sg,1.504358894,30.47845655
7160,-80.01051167,37.29748,37.29747298,-80.01046804,2019,6,e8ZTxzmHdsGwUETdaURrFA,3.937224585,30.25708588
7160,-80.01051167,37.29748,37.29745592,-80.01042897,2018,5,kaQtOFwRk36VHoaFpbexGA,7.789757909,30.25708588
